2023-05-22 15:25:07,388 - run_driver - ERROR - Failed [[WinError 10061] No connection could be made because the target machine actively refused it]
2023-05-22 15:26:11,702 - run_driver - ERROR - Failed [name 'unicode' is not defined]
2023-05-22 15:40:25,933 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:40:25,941 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:40:26,587 - cobas6k - ERROR - (1045, "Access denied for user '6000cobas'@'localhost' (using password: YES)")
2023-05-22 15:40:48,492 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:40:48,502 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:40:49,012 - cobas6k - ERROR - (1364, "Field 'lot_reag' doesn't have a default value")
2023-05-22 15:42:15,690 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:42:15,691 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:42:15,969 - cobas6k - ERROR - (1364, "Field 'lot_reag' doesn't have a default value")
2023-05-22 15:44:04,239 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:44:04,240 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:44:04,537 - cobas6k - ERROR - (1364, "Field 'lot_reag' doesn't have a default value")
2023-05-22 15:44:44,482 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:44:44,483 - cobas6k - ERROR - bytes expected, got '1H|\\^&|||H7600^1|||||Host|RSUPL^REAL|P|1\rP|1||PatID|||||M||||||40^Y\rO|1|SampleID              |1^5200^1^^S1^SC|^^^111^1|R||20230522152608||||N||||1|||||||20230522152608|||F\rC|1|I|Comm1                         ^Comm2                    ^Comm3\x17AF\r\n2               ^Comm4          ^Comm5     |G\rR|1|^^^111/1/not|9.5|g/l||N||F||BMSERV|||E11\rC|1|I|0|I\rL|1|N\r1\r\x03'
2023-05-22 15:44:44,814 - cobas6k - ERROR - (1364, "Field 'lot_reag' doesn't have a default value")
